number,value,user_attrs_cv_mae_mean,user_attrs_cv_rmse_std,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample
78,0.8376159191131591,0.5998590171337128,0.09363275147298113,0.7152568011802496,0.3439678012091679,0.25351820176831247,7,3.940779150236528,2197,0.007156635055445068,0.015068560138924476,0.8862489491393543
79,0.9310636043548584,0.7154388189315796,0.08094121351464478,0.7204350271034919,0.8183182374872561,0.1399191237014442,7,3.1547115262629566,2219,0.004526784757035527,0.014764235936597103,0.8893395452561095
80,0.8849514186382293,0.6687057793140412,0.09027040488179887,0.7179912889966271,0.7844241632760525,0.14550443114175363,5,3.018101579678481,2254,0.00404249645199436,0.016525933671348032,0.8159835820853822
81,0.8763164103031158,0.6598915100097656,0.08476689929680507,0.6903555501388287,0.7500063471550255,0.14061173935957638,5,3.0064598950957206,2656,0.0011860458913859704,0.11680717128959184,0.8249950515048091
82,1.317591655254364,1.0469944715499877,0.11917169903125382,0.689773222022491,5.805887598129174,0.21488381474431237,5,4.343923691597089,2352,9.907666090011347,0.03014259875474627,0.8181071375168794
83,0.7915149986743927,0.5903690397739411,0.08593370097992786,0.7527033046474093,0.27438575603575355,0.054201283756624904,6,1.2651092972528741,1643,0.010039107169848918,0.0029640177810922414,0.7640136181655097
84,0.8051714599132538,0.5546811103820801,0.13453630216881332,0.7536427840752813,0.2568861911835399,0.2574253773969672,6,1.2432055908863808,1454,0.009746415972503135,0.0029540576489191137,0.7718319321715423
85,0.7830582797527313,0.5871884882450104,0.08248030443400478,0.8031697542187871,0.3192956956562034,0.054558673134755174,6,2.4647309533957364,1652,0.009772087841226273,0.002853850483834413,0.7617265426537346
86,0.7521238267421723,0.5223889470100402,0.1058187078073802,0.7960627741876313,0.24580423714916272,0.25467515104572047,6,2.6006195547261104,1447,0.0023973020589384405,0.0042852326455798005,0.7436793958520306
87,0.9312962055206299,0.7491537570953369,0.08735632735934955,0.8006299638687353,1.007429837019544,0.032256086629909364,6,2.521140020910371,2500,0.0019108145558621719,0.004344667695704163,0.7423515755444707
88,0.9909563660621643,0.7983689785003663,0.0950950081830624,0.7892353433463215,1.0025381994292752,0.02246336177621162,7,1.9953168372156183,1454,0.0022013620825473207,0.004042407968285102,0.7814928731082944
89,1.3561826467514038,1.0348284363746643,0.11011072487502525,0.4999062653536378,1.5771671894895918,0.0958063802021047,7,1.94542667047397,1783,0.0018963578147959104,0.001895798755988727,0.8576533393780762
90,2.736953854560852,2.1106278896331787,0.20368902572324535,0.4844951497873742,1.2444914479667417,0.022672945976051222,7,1.879856426865911,1775,0.016472253406737924,0.001762636807313388,0.8342809859984412
91,0.8903081715106964,0.689054524898529,0.0839123107208658,0.8656314069564106,0.650386544698335,0.07294161859581706,7,3.380304290685253,2019,0.0033932169143062576,0.0012292247820089599,0.83185450597791
92,0.7956717431545257,0.5527088403701782,0.14337879179488353,0.7656603589701385,0.554131976159118,0.1711127457871609,7,8.683581778996425,2033,0.004585663807841597,0.0011489305326206679,0.560830420546812
93,0.639728718996048,0.3860869914293289,0.10931326490059885,0.8127006902220436,0.0008441177678804035,0.20751162165975282,6,2.8409269922722844,1489,0.016851829414912305,0.0016989760537266937,0.8061452912619349
94,0.6847465336322784,0.4706784874200821,0.10789762628453486,0.7675038026017228,0.17582827348049698,0.17063370756355964,6,2.659737344815432,1503,0.0025367995562835624,0.007183300642048562,0.7202705954430892
95,0.6373733282089233,0.3920372068881989,0.11467214175068381,0.7385783793354175,0.02238142626026526,0.2160976056857357,6,2.639383961874651,1519,0.0025718758117094435,0.0024295989856372153,0.7473061026196645
96,0.6873518645763397,0.3956619143486023,0.14879727445685473,0.8151798746689226,0.03215285149406241,0.21521048370771675,6,4.00447432411479,1269,0.0010212067858634331,0.006564218162180066,0.6799551991662074
97,1.0551280081272125,0.8457425355911254,0.07918524090473812,0.8125928260648162,3.2187201126135685,0.21190354784884846,8,4.068241251354607,1288,0.026657324060716997,0.0023116869769851697,0.6956033250019119
98,0.7619005382061005,0.5624608874320984,0.09927153463655479,0.8173843441224923,0.4971115954548611,0.21256488237303958,4,2.7941711874855915,1293,0.02631509858701523,2.5479994588884196,0.7235747931565367
99,0.766423374414444,0.5596940517425537,0.10586230960282678,0.7407624281104265,0.43119946758965055,0.11393247578459632,5,2.2382647646335863,1516,0.006408969378191978,0.007738630786664917,0.7221355271231549
100,0.8547954261302948,0.6742274522781372,0.08293355329869308,0.8549342249617515,0.924164576346222,0.11380858724679684,6,2.217163898350438,1400,0.06899842389901918,0.006616014689688999,0.7246726022211862
101,0.851984691619873,0.6412349104881286,0.0971665799795806,0.7385733878620423,0.8605102292411828,0.11481636843804494,6,7.400867837579497,1532,0.07418381463755205,0.00637910692888284,0.6235205223421929
102,1.6389860272407533,1.2616861939430237,0.1294241595304307,0.8364869944845131,0.8166446111704753,0.0022237738692629755,6,3.2224308647001636,1393,0.07262864673968106,0.0065275498900280735,0.6634066063497263
103,0.6964895844459533,0.4644977480173111,0.11678613600694732,0.7679116602490605,0.19196984056852875,0.1731924422145447,6,3.328370149658884,1563,0.04909817605010469,0.0014934442632947187,0.6911894989212622
104,0.7292252898216247,0.4741300106048584,0.10890632726757629,0.8362723843170318,0.1959688752647627,0.16851165608628757,6,3.225555210887172,1575,0.0010364952703780532,0.010620615463657434,0.6803784532461844
105,0.7321550250053406,0.5018738329410553,0.1032964821287723,0.8336994232209,0.2527726618406393,0.16978657032776137,6,3.1719871977444574,1580,0.051716870717014675,0.001505659240637522,0.7114576777808439
106,0.7971404373645783,0.5778483748435974,0.11508250100405261,0.7669509879477674,0.6828509154772522,0.27316847736998884,6,2.9720183368411015,1378,0.002662205454779018,0.0016867654279852406,0.6586244605057223
107,0.7677358746528625,0.5615198284387588,0.09492750560250164,0.7650372943027424,0.5896456781746536,0.268422243956807,6,2.9659916366571064,1487,0.044091563943719984,0.0016963685190590921,0.6245224094821449
108,0.6697799682617187,0.37704907953739164,0.11718309461162864,0.7793105283460108,0.000619927373826358,0.20671835476514228,5,3.980347960676792,1730,0.04877989123463454,0.0012934826199769893,0.7482037884100908
109,1.2133064985275268,0.9875094830989838,0.08257202385296869,0.7273195381248673,7.68068763791053,0.1965162647029007,5,4.05523514951654,1114,0.034031221022692466,0.005170808372764844,0.6949740030817009
110,0.6656089186668396,0.38566537499427794,0.1351356316438185,0.728368150636276,0.016029824954443793,0.19028199284889558,5,4.085564942250776,1737,0.09306287479680977,0.002350214253947932,0.6868860465040397
111,0.753203547000885,0.5229347527027131,0.08342452132890373,0.79408205894627,0.3906241991703613,0.22434927811198466,5,3.4459097366786207,1233,0.08782024423653204,0.002379482440137108,0.6852083969327544
112,0.6902926683425903,0.3895786464214325,0.1453177459815716,0.7805284696258166,0.016285417441973753,0.18999283792350205,6,4.589945746256884,1745,0.0012832706815018276,0.0021457232333672986,0.7894254691437121
113,0.7106408953666687,0.4438981503248215,0.15313803011154822,0.7833304693133659,0.17473187609665342,0.29844735550753654,4,4.238602603721052,1721,0.05393611415667001,0.001379358292159881,0.7483173569377115
114,0.6841808259487152,0.4105493247509003,0.14004537578825527,0.7036852641469631,0.0018738020122757125,0.19168299558555854,4,4.32105793623015,1738,0.13562682537597706,0.0012510635059523104,0.74862564315376
115,0.7631707668304444,0.5120254993438721,0.1352590140276639,0.7040843900672475,0.18574400312527092,0.18597340739040305,3,4.65115939655368,1698,0.1368405336321273,0.0020176620868959175,0.699168922314547
116,0.7714033663272858,0.5242919474840164,0.11239962869147499,0.702081631501414,0.4031995570759668,0.18864514730203832,4,4.692574219735959,1844,0.15852688132816012,0.002012608378993068,0.6764678838717556
117,0.7823801219463349,0.5396762073040009,0.11941492055466772,0.7005343843279694,0.3655695826326364,0.18539029020900227,3,4.649921081633674,1859,0.1226572293674183,0.002028666914986249,0.6986467796540606
118,0.8066388905048371,0.5940626204013825,0.09701102853371574,0.6713089280521336,0.421256662978157,0.13292202856092505,3,4.8714598841807595,1838,0.11542687002150241,0.001189722812239995,0.7316614136512939
119,0.8406292736530304,0.6156124472618103,0.08632483291091196,0.6719637463053635,0.6235995316086463,0.12755117625013543,5,3.792733082071034,1630,0.17713870601824586,0.0010338776717780703,0.7324568707467539
120,0.675158429145813,0.40300468504428866,0.1486666637749202,0.6828508579034722,0.000663828133062913,0.14903057458998967,5,5.356368643100063,1598,0.0012549532100495408,0.0010459131615806303,0.7561395668557589
121,0.865758764743805,0.6454508364200592,0.09462084080015125,0.7330642697274782,0.6062472130659851,0.15150268554605192,5,4.437432190629769,1628,0.2386143810415154,9.145448137980399,0.75268670488274
122,0.6880904018878937,0.4092391699552536,0.1509777499758244,0.7283622779806208,0.04041174860981728,0.1547013867808298,5,5.187592964853886,1596,0.0012719022185465347,0.7143029071641992,0.7556483637889071
123,0.7131834268569947,0.46516723930835724,0.13420734790314548,0.7286488019889176,0.12483984069055296,0.15360988263593425,4,5.141219253235529,1608,0.09038607168137476,0.0012580569829161994,0.7861637907383272
