number,value,user_attrs_cv_mae_mean,user_attrs_cv_rmse_std,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample
10,1.2520790696144104,0.6904816508293152,0.29389914516456983,0.7508783290056616,2.6711087769010167,0.06472082249897412,6,6.645076442449442,1890,0.00486224423611173,1.2516538037058778,0.8090630706612039
11,1.2737460792064668,0.6995762288570404,0.2802966935532983,0.7222818732876302,1.4928263358669136,0.08617623954676576,4,6.491440996091919,1689,1.1879035700227183,0.0027221464445613386,0.8955190504185855
12,1.0416019558906555,0.5220100075006485,0.2916979965208851,0.9683949933427642,0.7713835730466148,0.04847195669212793,9,3.8984454139251836,502,0.14283022019667746,0.0029221075543009066,0.6422617554967092
13,1.0114659130573274,0.4776518613100052,0.3011751312112178,0.9993967886121577,0.2802590886502037,0.04681597739292173,9,3.9296588548427382,458,0.15816293248408522,0.001365612756297706,0.6358249804407057
14,1.0001843988895416,0.47890945672988894,0.29135705678104856,0.9940456785605876,0.25831322750597485,0.04275942055556856,9,3.5119962105214713,407,0.18199231867677054,0.0021280119454929075,0.6202346848442237
15,0.9888921558856965,0.47022890150547025,0.2845472339678895,0.9987151481534295,0.18168089589226233,0.03351327654249558,9,3.6277070429978426,465,0.21694761850614402,0.0011359527650719918,0.6323031965894339
16,1.0156497657299042,0.4966413199901581,0.2828261452274071,0.9970398861245382,0.3660991961773187,0.032148327865374936,9,3.5516003309563,432,0.17425172503008532,0.0021176350014619153,0.6416831939507046
17,1.0053125739097595,0.46896344125270845,0.3083611750330451,0.99756394838292,0.3652122840838513,0.0337111592428143,9,3.984237117770734,822,0.038708214543959694,0.0077492883782027755,0.6234255574897093
18,6.340946531295776,4.761221885681152,0.3431982473234933,0.40549769780263956,2.336787164531617,0.02528188587676144,9,3.356475525132765,889,0.03209957983263602,0.01627753360675467,0.6028587909108635
19,6.8595205783844,5.127736902236938,0.30103164368264634,0.4165603240376267,2.520750547028839,0.007039322488046221,10,5.300808291726149,931,0.03659991916505168,0.009334394448017161,0.5757052521736321
