trial=300/1000 pct=30.00% elapsed_s=1137.9 eta_s=2655.0 best=0.7272973775863647
trial=301/1000 pct=30.10% elapsed_s=1139.1 eta_s=2645.4 best=0.7272973775863647
trial=302/1000 pct=30.20% elapsed_s=1144.8 eta_s=2645.9 best=0.7272973775863647
trial=303/1000 pct=30.30% elapsed_s=1146.3 eta_s=2636.9 best=0.7272973775863647
trial=304/1000 pct=30.40% elapsed_s=1152.2 eta_s=2637.9 best=0.7272973775863647
trial=305/1000 pct=30.50% elapsed_s=1154.5 eta_s=2630.8 best=0.7272973775863647
trial=306/1000 pct=30.60% elapsed_s=1155.9 eta_s=2621.7 best=0.7272973775863647
trial=307/1000 pct=30.70% elapsed_s=1162.6 eta_s=2624.4 best=0.7272973775863647
trial=308/1000 pct=30.80% elapsed_s=1167.1 eta_s=2622.2 best=0.7272973775863647
trial=309/1000 pct=30.90% elapsed_s=1172.4 eta_s=2621.8 best=0.7272973775863647
trial=310/1000 pct=31.00% elapsed_s=1174.8 eta_s=2614.9 best=0.7272973775863647
trial=311/1000 pct=31.10% elapsed_s=1176.7 eta_s=2606.9 best=0.7272973775863647
trial=312/1000 pct=31.20% elapsed_s=1184.1 eta_s=2611.1 best=0.7272973775863647
trial=313/1000 pct=31.30% elapsed_s=1190.1 eta_s=2612.1 best=0.7272973775863647
trial=313/1000 pct=31.30% elapsed_s=1190.1 eta_s=2612.2 best=0.7272973775863647
trial=315/1000 pct=31.50% elapsed_s=1199.6 eta_s=2608.7 best=0.7272973775863647
trial=316/1000 pct=31.60% elapsed_s=1200.2 eta_s=2597.8 best=0.7272973775863647
trial=317/1000 pct=31.70% elapsed_s=1202.0 eta_s=2589.7 best=0.7272973775863647
trial=318/1000 pct=31.80% elapsed_s=1209.9 eta_s=2594.9 best=0.7272973775863647
trial=319/1000 pct=31.90% elapsed_s=1217.7 eta_s=2599.5 best=0.7272973775863647
trial=320/1000 pct=32.00% elapsed_s=1219.4 eta_s=2591.3 best=0.7272973775863647
trial=321/1000 pct=32.10% elapsed_s=1227.0 eta_s=2595.4 best=0.7272973775863647
trial=322/1000 pct=32.20% elapsed_s=1229.5 eta_s=2588.9 best=0.7272973775863647
trial=323/1000 pct=32.30% elapsed_s=1230.0 eta_s=2578.1 best=0.7272973775863647
trial=324/1000 pct=32.40% elapsed_s=1238.8 eta_s=2584.8 best=0.7272973775863647
trial=325/1000 pct=32.50% elapsed_s=1239.6 eta_s=2574.5 best=0.7272973775863647
trial=326/1000 pct=32.60% elapsed_s=1241.4 eta_s=2566.5 best=0.7272973775863647
trial=327/1000 pct=32.70% elapsed_s=1248.9 eta_s=2570.4 best=0.7272973775863647
trial=328/1000 pct=32.80% elapsed_s=1249.9 eta_s=2560.9 best=0.7272973775863647
trial=329/1000 pct=32.90% elapsed_s=1251.7 eta_s=2552.8 best=0.7272973775863647
trial=330/1000 pct=33.00% elapsed_s=1260.7 eta_s=2559.7 best=0.7272973775863647
trial=331/1000 pct=33.10% elapsed_s=1261.2 eta_s=2549.1 best=0.7272973775863647
trial=332/1000 pct=33.20% elapsed_s=1269.6 eta_s=2554.6 best=0.7272973775863647
trial=333/1000 pct=33.30% elapsed_s=1272.3 eta_s=2548.4 best=0.7272973775863647
trial=334/1000 pct=33.40% elapsed_s=1273.3 eta_s=2538.9 best=0.7272973775863647
trial=335/1000 pct=33.50% elapsed_s=1279.5 eta_s=2539.9 best=0.7272973775863647
trial=336/1000 pct=33.60% elapsed_s=1283.5 eta_s=2536.5 best=0.7272973775863647
trial=337/1000 pct=33.70% elapsed_s=1285.3 eta_s=2528.7 best=0.7272973775863647
trial=338/1000 pct=33.80% elapsed_s=1292.8 eta_s=2532.0 best=0.7272973775863647
trial=339/1000 pct=33.90% elapsed_s=1297.3 eta_s=2529.6 best=0.7272973775863647
trial=340/1000 pct=34.00% elapsed_s=1303.2 eta_s=2529.8 best=0.7272973775863647
trial=341/1000 pct=34.10% elapsed_s=1310.3 eta_s=2532.1 best=0.7272973775863647
trial=342/1000 pct=34.20% elapsed_s=1314.1 eta_s=2528.2 best=0.7272973775863647
trial=343/1000 pct=34.30% elapsed_s=1321.0 eta_s=2530.3 best=0.7272973775863647
trial=344/1000 pct=34.40% elapsed_s=1323.4 eta_s=2523.7 best=0.7272973775863647
trial=345/1000 pct=34.50% elapsed_s=1325.8 eta_s=2517.2 best=0.7272973775863647
trial=346/1000 pct=34.60% elapsed_s=1333.2 eta_s=2519.9 best=0.7272973775863647
trial=347/1000 pct=34.70% elapsed_s=1335.8 eta_s=2513.7 best=0.7272973775863647
trial=348/1000 pct=34.80% elapsed_s=1337.9 eta_s=2506.6 best=0.7272973775863647
trial=349/1000 pct=34.90% elapsed_s=1343.8 eta_s=2506.6 best=0.7272973775863647
trial=350/1000 pct=35.00% elapsed_s=1344.6 eta_s=2497.1 best=0.7272973775863647
trial=351/1000 pct=35.10% elapsed_s=1352.2 eta_s=2500.3 best=0.7272973775863647
trial=352/1000 pct=35.20% elapsed_s=1355.3 eta_s=2495.0 best=0.7272973775863647
trial=353/1000 pct=35.30% elapsed_s=1363.6 eta_s=2499.3 best=0.7272973775863647
trial=354/1000 pct=35.40% elapsed_s=1370.2 eta_s=2500.5 best=0.7272973775863647
trial=355/1000 pct=35.50% elapsed_s=1372.1 eta_s=2493.0 best=0.7272973775863647
trial=356/1000 pct=35.60% elapsed_s=1373.5 eta_s=2484.7 best=0.7272973775863647
trial=357/1000 pct=35.70% elapsed_s=1381.1 eta_s=2487.4 best=0.7272973775863647
trial=358/1000 pct=35.80% elapsed_s=1381.9 eta_s=2478.1 best=0.7272973775863647
trial=359/1000 pct=35.90% elapsed_s=1385.3 eta_s=2473.5 best=0.7272973775863647
trial=360/1000 pct=36.00% elapsed_s=1391.8 eta_s=2474.3 best=0.7272973775863647
trial=361/1000 pct=36.10% elapsed_s=1394.0 eta_s=2467.5 best=0.7272973775863647
trial=362/1000 pct=36.20% elapsed_s=1396.2 eta_s=2460.7 best=0.7272973775863647
trial=363/1000 pct=36.30% elapsed_s=1402.0 eta_s=2460.3 best=0.7272973775863647
trial=364/1000 pct=36.40% elapsed_s=1406.5 eta_s=2457.4 best=0.7272973775863647
trial=365/1000 pct=36.50% elapsed_s=1410.2 eta_s=2453.4 best=0.7272973775863647
trial=366/1000 pct=36.60% elapsed_s=1412.9 eta_s=2447.5 best=0.7272973775863647
trial=367/1000 pct=36.70% elapsed_s=1414.2 eta_s=2439.2 best=0.7272973775863647
trial=368/1000 pct=36.80% elapsed_s=1422.1 eta_s=2442.3 best=0.7272973775863647
trial=369/1000 pct=36.90% elapsed_s=1428.5 eta_s=2442.8 best=0.7272973775863647
trial=370/1000 pct=37.00% elapsed_s=1431.6 eta_s=2437.6 best=0.7272973775863647
trial=371/1000 pct=37.10% elapsed_s=1434.4 eta_s=2431.8 best=0.7272973775863647
trial=372/1000 pct=37.20% elapsed_s=1437.8 eta_s=2427.3 best=0.7272973775863647
trial=373/1000 pct=37.30% elapsed_s=1442.7 eta_s=2425.1 best=0.7272973775863647
trial=374/1000 pct=37.40% elapsed_s=1451.9 eta_s=2430.2 best=0.7272973775863647
trial=375/1000 pct=37.50% elapsed_s=1453.4 eta_s=2422.4 best=0.7272973775863647
trial=376/1000 pct=37.60% elapsed_s=1457.5 eta_s=2418.8 best=0.7272973775863647
trial=377/1000 pct=37.70% elapsed_s=1462.2 eta_s=2416.4 best=0.7272973775863647
trial=378/1000 pct=37.80% elapsed_s=1467.5 eta_s=2414.8 best=0.7272973775863647
trial=379/1000 pct=37.90% elapsed_s=1469.3 eta_s=2407.6 best=0.7272973775863647
trial=380/1000 pct=38.00% elapsed_s=1470.2 eta_s=2398.7 best=0.7272973775863647
trial=381/1000 pct=38.10% elapsed_s=1477.0 eta_s=2399.7 best=0.7272973775863647
trial=382/1000 pct=38.20% elapsed_s=1478.7 eta_s=2392.2 best=0.7272973775863647
trial=383/1000 pct=38.30% elapsed_s=1482.4 eta_s=2388.0 best=0.7272973775863647
trial=384/1000 pct=38.40% elapsed_s=1489.0 eta_s=2388.6 best=0.7272973775863647
trial=385/1000 pct=38.50% elapsed_s=1489.8 eta_s=2379.8 best=0.7272973775863647
trial=386/1000 pct=38.60% elapsed_s=1491.5 eta_s=2372.6 best=0.7272973775863647
trial=387/1000 pct=38.70% elapsed_s=1497.3 eta_s=2371.7 best=0.7272973775863647
trial=388/1000 pct=38.80% elapsed_s=1499.1 eta_s=2364.5 best=0.7272973775863647
trial=389/1000 pct=38.90% elapsed_s=1507.6 eta_s=2368.0 best=0.7272973775863647
trial=390/1000 pct=39.00% elapsed_s=1508.0 eta_s=2358.7 best=0.7272973775863647
trial=391/1000 pct=39.10% elapsed_s=1509.4 eta_s=2351.0 best=0.7272973775863647
trial=392/1000 pct=39.20% elapsed_s=1518.1 eta_s=2354.5 best=0.7272973775863647
trial=392/1000 pct=39.20% elapsed_s=1518.2 eta_s=2354.7 best=0.7272973775863647
trial=394/1000 pct=39.40% elapsed_s=1519.1 eta_s=2336.4 best=0.7272973775863647
trial=395/1000 pct=39.50% elapsed_s=1529.7 eta_s=2343.0 best=0.7272973775863647
trial=396/1000 pct=39.60% elapsed_s=1531.5 eta_s=2335.9 best=0.7272973775863647
trial=397/1000 pct=39.70% elapsed_s=1535.3 eta_s=2332.0 best=0.7272973775863647
trial=398/1000 pct=39.80% elapsed_s=1541.4 eta_s=2331.5 best=0.7272973775863647
trial=399/1000 pct=39.90% elapsed_s=1546.9 eta_s=2330.0 best=0.7272973775863647
trial=400/1000 pct=40.00% elapsed_s=1547.1 eta_s=2320.6 best=0.7272973775863647
trial=401/1000 pct=40.10% elapsed_s=1556.0 eta_s=2324.3 best=0.7272973775863647
trial=402/1000 pct=40.20% elapsed_s=1556.2 eta_s=2315.0 best=0.7272973775863647
trial=403/1000 pct=40.30% elapsed_s=1560.0 eta_s=2311.0 best=0.7272973775863647
trial=404/1000 pct=40.40% elapsed_s=1565.3 eta_s=2309.1 best=0.7272973775863647
trial=405/1000 pct=40.50% elapsed_s=1575.5 eta_s=2314.6 best=0.7272973775863647
trial=406/1000 pct=40.60% elapsed_s=1575.7 eta_s=2305.4 best=0.7272973775863647
trial=407/1000 pct=40.70% elapsed_s=1576.7 eta_s=2297.3 best=0.7272973775863647
trial=408/1000 pct=40.80% elapsed_s=1584.3 eta_s=2298.8 best=0.7272973775863647
trial=409/1000 pct=40.90% elapsed_s=1586.8 eta_s=2292.9 best=0.7272973775863647
trial=410/1000 pct=41.00% elapsed_s=1588.6 eta_s=2286.0 best=0.7272973775863647
trial=411/1000 pct=41.10% elapsed_s=1591.3 eta_s=2280.5 best=0.7272973775863647
trial=412/1000 pct=41.20% elapsed_s=1598.7 eta_s=2281.6 best=0.7272973775863647
trial=413/1000 pct=41.30% elapsed_s=1606.3 eta_s=2283.1 best=0.7230175077915192
trial=414/1000 pct=41.40% elapsed_s=1606.8 eta_s=2274.4 best=0.7230175077915192
trial=415/1000 pct=41.50% elapsed_s=1615.1 eta_s=2276.8 best=0.7230175077915192
trial=416/1000 pct=41.60% elapsed_s=1617.5 eta_s=2270.7 best=0.7230175077915192
trial=417/1000 pct=41.70% elapsed_s=1623.8 eta_s=2270.2 best=0.7230175077915192
trial=418/1000 pct=41.80% elapsed_s=1624.7 eta_s=2262.1 best=0.7230175077915192
trial=419/1000 pct=41.90% elapsed_s=1628.0 eta_s=2257.5 best=0.7230175077915192
trial=420/1000 pct=42.00% elapsed_s=1635.1 eta_s=2258.0 best=0.7230175077915192
trial=421/1000 pct=42.10% elapsed_s=1635.7 eta_s=2249.5 best=0.7230175077915192
trial=422/1000 pct=42.20% elapsed_s=1639.4 eta_s=2245.4 best=0.7230175077915192
trial=423/1000 pct=42.30% elapsed_s=1645.6 eta_s=2244.7 best=0.7230175077915192
trial=424/1000 pct=42.40% elapsed_s=1646.2 eta_s=2236.4 best=0.7230175077915192
trial=425/1000 pct=42.50% elapsed_s=1648.8 eta_s=2230.7 best=0.7230175077915192
trial=426/1000 pct=42.60% elapsed_s=1659.6 eta_s=2236.2 best=0.7230175077915192
trial=427/1000 pct=42.70% elapsed_s=1662.3 eta_s=2230.7 best=0.7230175077915192
trial=428/1000 pct=42.80% elapsed_s=1663.0 eta_s=2222.5 best=0.7230175077915192
trial=429/1000 pct=42.90% elapsed_s=1674.2 eta_s=2228.4 best=0.7230175077915192
trial=430/1000 pct=43.00% elapsed_s=1676.1 eta_s=2221.8 best=0.7230175077915192
trial=431/1000 pct=43.10% elapsed_s=1683.3 eta_s=2222.3 best=0.7230175077915192
trial=432/1000 pct=43.20% elapsed_s=1686.9 eta_s=2218.0 best=0.7230175077915192
trial=433/1000 pct=43.30% elapsed_s=1693.3 eta_s=2217.3 best=0.7230175077915192
trial=434/1000 pct=43.40% elapsed_s=1694.9 eta_s=2210.4 best=0.7230175077915192
trial=435/1000 pct=43.50% elapsed_s=1701.0 eta_s=2209.3 best=0.7230175077915192
trial=436/1000 pct=43.60% elapsed_s=1702.6 eta_s=2202.5 best=0.7230175077915192
trial=437/1000 pct=43.70% elapsed_s=1706.5 eta_s=2198.6 best=0.7230175077915192
trial=438/1000 pct=43.80% elapsed_s=1711.4 eta_s=2195.9 best=0.7230175077915192
trial=439/1000 pct=43.90% elapsed_s=1712.5 eta_s=2188.5 best=0.7230175077915192
trial=440/1000 pct=44.00% elapsed_s=1722.7 eta_s=2192.6 best=0.7230175077915192
trial=441/1000 pct=44.10% elapsed_s=1727.4 eta_s=2189.6 best=0.7230175077915192
trial=442/1000 pct=44.20% elapsed_s=1734.5 eta_s=2189.7 best=0.7230175077915192
trial=443/1000 pct=44.30% elapsed_s=1735.8 eta_s=2182.5 best=0.7230175077915192
trial=444/1000 pct=44.40% elapsed_s=1736.9 eta_s=2175.1 best=0.7230175077915192
trial=445/1000 pct=44.50% elapsed_s=1746.8 eta_s=2178.5 best=0.7230175077915192
trial=446/1000 pct=44.60% elapsed_s=1748.0 eta_s=2171.3 best=0.7230175077915192
trial=447/1000 pct=44.70% elapsed_s=1754.3 eta_s=2170.3 best=0.7230175077915192
trial=448/1000 pct=44.80% elapsed_s=1760.0 eta_s=2168.5 best=0.7230175077915192
trial=449/1000 pct=44.90% elapsed_s=1760.2 eta_s=2160.1 best=0.7230175077915192
trial=450/1000 pct=45.00% elapsed_s=1768.2 eta_s=2161.1 best=0.7230175077915192
trial=451/1000 pct=45.10% elapsed_s=1770.0 eta_s=2154.7 best=0.7230175077915192
trial=452/1000 pct=45.20% elapsed_s=1770.5 eta_s=2146.5 best=0.7230175077915192
trial=453/1000 pct=45.30% elapsed_s=1776.2 eta_s=2144.8 best=0.7230175077915192
trial=454/1000 pct=45.40% elapsed_s=1781.3 eta_s=2142.3 best=0.7230175077915192
trial=455/1000 pct=45.50% elapsed_s=1782.3 eta_s=2134.9 best=0.7230175077915192
trial=456/1000 pct=45.60% elapsed_s=1783.0 eta_s=2127.1 best=0.7230175077915192
trial=457/1000 pct=45.70% elapsed_s=1788.5 eta_s=2125.1 best=0.7230175077915192
trial=458/1000 pct=45.80% elapsed_s=1796.0 eta_s=2125.4 best=0.7230175077915192
trial=459/1000 pct=45.90% elapsed_s=1797.3 eta_s=2118.4 best=0.7230175077915192
trial=460/1000 pct=46.00% elapsed_s=1805.2 eta_s=2119.2 best=0.7230175077915192
trial=461/1000 pct=46.10% elapsed_s=1806.0 eta_s=2111.6 best=0.7230175077915192
trial=462/1000 pct=46.20% elapsed_s=1807.1 eta_s=2104.4 best=0.7230175077915192
trial=463/1000 pct=46.30% elapsed_s=1813.8 eta_s=2103.7 best=0.7230175077915192
trial=464/1000 pct=46.40% elapsed_s=1817.6 eta_s=2099.7 best=0.7230175077915192
trial=465/1000 pct=46.50% elapsed_s=1818.3 eta_s=2092.0 best=0.7230175077915192
trial=466/1000 pct=46.60% elapsed_s=1827.1 eta_s=2093.8 best=0.7230175077915192
trial=467/1000 pct=46.70% elapsed_s=1827.6 eta_s=2085.9 best=0.7230175077915192
trial=468/1000 pct=46.80% elapsed_s=1832.1 eta_s=2082.6 best=0.7230175077915192
trial=469/1000 pct=46.90% elapsed_s=1836.3 eta_s=2079.1 best=0.7230175077915192
trial=470/1000 pct=47.00% elapsed_s=1840.4 eta_s=2075.4 best=0.7230175077915192
trial=471/1000 pct=47.10% elapsed_s=1846.7 eta_s=2074.1 best=0.7230175077915192
trial=472/1000 pct=47.20% elapsed_s=1847.5 eta_s=2066.7 best=0.7230175077915192
trial=473/1000 pct=47.30% elapsed_s=1853.7 eta_s=2065.3 best=0.7230175077915192
trial=474/1000 pct=47.40% elapsed_s=1859.8 eta_s=2063.9 best=0.7230175077915192
trial=475/1000 pct=47.50% elapsed_s=1862.1 eta_s=2058.1 best=0.7230175077915192
trial=476/1000 pct=47.60% elapsed_s=1864.8 eta_s=2052.8 best=0.7230175077915192
trial=477/1000 pct=47.70% elapsed_s=1868.6 eta_s=2048.8 best=0.7230175077915192
trial=478/1000 pct=47.80% elapsed_s=1872.7 eta_s=2045.1 best=0.7230175077915192
trial=479/1000 pct=47.90% elapsed_s=1875.8 eta_s=2040.3 best=0.7230175077915192
trial=480/1000 pct=48.00% elapsed_s=1881.3 eta_s=2038.1 best=0.7230175077915192
trial=481/1000 pct=48.10% elapsed_s=1882.2 eta_s=2030.9 best=0.7230175077915192
trial=482/1000 pct=48.20% elapsed_s=1886.7 eta_s=2027.6 best=0.7230175077915192
trial=483/1000 pct=48.30% elapsed_s=1892.3 eta_s=2025.5 best=0.7230175077915192
trial=484/1000 pct=48.40% elapsed_s=1892.8 eta_s=2017.9 best=0.7230175077915192
trial=485/1000 pct=48.50% elapsed_s=1896.1 eta_s=2013.4 best=0.7230175077915192
trial=486/1000 pct=48.60% elapsed_s=1901.7 eta_s=2011.3 best=0.7230175077915192
trial=487/1000 pct=48.70% elapsed_s=1903.0 eta_s=2004.6 best=0.7230175077915192
trial=488/1000 pct=48.80% elapsed_s=1908.3 eta_s=2002.2 best=0.7230175077915192
trial=489/1000 pct=48.90% elapsed_s=1911.1 eta_s=1997.1 best=0.7230175077915192
trial=490/1000 pct=49.00% elapsed_s=1912.6 eta_s=1990.6 best=0.7230175077915192
trial=491/1000 pct=49.10% elapsed_s=1922.4 eta_s=1992.8 best=0.7230175077915192
trial=492/1000 pct=49.20% elapsed_s=1922.8 eta_s=1985.4 best=0.7230175077915192
trial=493/1000 pct=49.30% elapsed_s=1926.0 eta_s=1980.7 best=0.7230175077915192
trial=494/1000 pct=49.40% elapsed_s=1934.3 eta_s=1981.3 best=0.7230175077915192
trial=495/1000 pct=49.50% elapsed_s=1935.0 eta_s=1974.1 best=0.7230175077915192
trial=496/1000 pct=49.60% elapsed_s=1937.4 eta_s=1968.7 best=0.7230175077915192
trial=497/1000 pct=49.70% elapsed_s=1941.4 eta_s=1964.8 best=0.7230175077915192
trial=498/1000 pct=49.80% elapsed_s=1950.4 eta_s=1966.1 best=0.7230175077915192
trial=499/1000 pct=49.90% elapsed_s=1952.3 eta_s=1960.2 best=0.7230175077915192
trial=500/1000 pct=50.00% elapsed_s=1958.7 eta_s=1958.7 best=0.7230175077915192
trial=501/1000 pct=50.10% elapsed_s=1961.1 eta_s=1953.3 best=0.7230175077915192
trial=502/1000 pct=50.20% elapsed_s=1964.4 eta_s=1948.7 best=0.7230175077915192
trial=503/1000 pct=50.30% elapsed_s=1970.4 eta_s=1946.9 best=0.7230175077915192
trial=504/1000 pct=50.40% elapsed_s=1973.2 eta_s=1941.9 best=0.7230175077915192
trial=505/1000 pct=50.50% elapsed_s=1976.4 eta_s=1937.3 best=0.7230175077915192
trial=506/1000 pct=50.60% elapsed_s=1984.0 eta_s=1936.9 best=0.7230175077915192
trial=507/1000 pct=50.70% elapsed_s=1984.4 eta_s=1929.6 best=0.7230175077915192
trial=508/1000 pct=50.80% elapsed_s=1990.2 eta_s=1927.6 best=0.7230175077915192
trial=509/1000 pct=50.90% elapsed_s=1994.2 eta_s=1923.7 best=0.7230175077915192
trial=510/1000 pct=51.00% elapsed_s=1998.5 eta_s=1920.1 best=0.7230175077915192
trial=511/1000 pct=51.10% elapsed_s=1999.9 eta_s=1913.8 best=0.7230175077915192
trial=512/1000 pct=51.20% elapsed_s=2002.3 eta_s=1908.4 best=0.7230175077915192
trial=513/1000 pct=51.30% elapsed_s=2007.9 eta_s=1906.1 best=0.7230175077915192
trial=514/1000 pct=51.40% elapsed_s=2009.0 eta_s=1899.6 best=0.7230175077915192
trial=515/1000 pct=51.50% elapsed_s=2009.5 eta_s=1892.4 best=0.7230175077915192
trial=516/1000 pct=51.60% elapsed_s=2020.1 eta_s=1894.8 best=0.7230175077915192
trial=517/1000 pct=51.70% elapsed_s=2023.1 eta_s=1890.0 best=0.7230175077915192
trial=518/1000 pct=51.80% elapsed_s=2025.9 eta_s=1885.1 best=0.7230175077915192
trial=519/1000 pct=51.90% elapsed_s=2032.5 eta_s=1883.7 best=0.7230175077915192
trial=520/1000 pct=52.00% elapsed_s=2036.5 eta_s=1879.8 best=0.7230175077915192
trial=521/1000 pct=52.10% elapsed_s=2040.0 eta_s=1875.6 best=0.7230175077915192
trial=522/1000 pct=52.20% elapsed_s=2049.6 eta_s=1876.9 best=0.7230175077915192
trial=523/1000 pct=52.30% elapsed_s=2051.7 eta_s=1871.2 best=0.7230175077915192
trial=524/1000 pct=52.40% elapsed_s=2054.3 eta_s=1866.1 best=0.7230175077915192
trial=525/1000 pct=52.50% elapsed_s=2055.9 eta_s=1860.1 best=0.7230175077915192
trial=526/1000 pct=52.60% elapsed_s=2059.5 eta_s=1855.9 best=0.7230175077915192
trial=527/1000 pct=52.70% elapsed_s=2061.3 eta_s=1850.1 best=0.7230175077915192
trial=528/1000 pct=52.80% elapsed_s=2063.0 eta_s=1844.2 best=0.7230175077915192
trial=529/1000 pct=52.90% elapsed_s=2066.9 eta_s=1840.3 best=0.7230175077915192
trial=530/1000 pct=53.00% elapsed_s=2072.8 eta_s=1838.1 best=0.7230175077915192
trial=531/1000 pct=53.10% elapsed_s=2073.3 eta_s=1831.3 best=0.7230175077915192
trial=532/1000 pct=53.20% elapsed_s=2080.6 eta_s=1830.3 best=0.7230175077915192
trial=533/1000 pct=53.30% elapsed_s=2082.1 eta_s=1824.3 best=0.7230175077915192
trial=534/1000 pct=53.40% elapsed_s=2083.3 eta_s=1818.0 best=0.7230175077915192
trial=535/1000 pct=53.50% elapsed_s=2089.8 eta_s=1816.3 best=0.7230175077915192
trial=536/1000 pct=53.60% elapsed_s=2090.5 eta_s=1809.7 best=0.7230175077915192
trial=537/1000 pct=53.70% elapsed_s=2097.2 eta_s=1808.2 best=0.7230175077915192
trial=538/1000 pct=53.80% elapsed_s=2102.2 eta_s=1805.3 best=0.7230175077915192
trial=539/1000 pct=53.90% elapsed_s=2103.0 eta_s=1798.7 best=0.7230175077915192
trial=540/1000 pct=54.00% elapsed_s=2115.2 eta_s=1801.8 best=0.7230175077915192
trial=541/1000 pct=54.10% elapsed_s=2119.8 eta_s=1798.5 best=0.7230175077915192
trial=542/1000 pct=54.20% elapsed_s=2121.5 eta_s=1792.7 best=0.7230175077915192
trial=543/1000 pct=54.30% elapsed_s=2131.4 eta_s=1793.8 best=0.7230175077915192
trial=544/1000 pct=54.40% elapsed_s=2132.0 eta_s=1787.1 best=0.7230175077915192
trial=545/1000 pct=54.50% elapsed_s=2138.9 eta_s=1785.7 best=0.7230175077915192
trial=546/1000 pct=54.60% elapsed_s=2143.7 eta_s=1782.5 best=0.7230175077915192
trial=547/1000 pct=54.70% elapsed_s=2148.5 eta_s=1779.3 best=0.7230175077915192
trial=548/1000 pct=54.80% elapsed_s=2150.6 eta_s=1773.9 best=0.7230175077915192
trial=549/1000 pct=54.90% elapsed_s=2153.9 eta_s=1769.4 best=0.7230175077915192
trial=550/1000 pct=55.00% elapsed_s=2158.2 eta_s=1765.8 best=0.7230175077915192
trial=551/1000 pct=55.10% elapsed_s=2160.6 eta_s=1760.7 best=0.7230175077915192
trial=552/1000 pct=55.20% elapsed_s=2164.5 eta_s=1756.7 best=0.7230175077915192
trial=553/1000 pct=55.30% elapsed_s=2168.9 eta_s=1753.1 best=0.7230175077915192
trial=554/1000 pct=55.40% elapsed_s=2170.9 eta_s=1747.7 best=0.7230175077915192
trial=555/1000 pct=55.50% elapsed_s=2175.8 eta_s=1744.6 best=0.7230175077915192
trial=556/1000 pct=55.60% elapsed_s=2181.6 eta_s=1742.2 best=0.7230175077915192
trial=557/1000 pct=55.70% elapsed_s=2184.1 eta_s=1737.1 best=0.7230175077915192
trial=558/1000 pct=55.80% elapsed_s=2189.0 eta_s=1733.9 best=0.7230175077915192
trial=559/1000 pct=55.90% elapsed_s=2193.9 eta_s=1730.8 best=0.7230175077915192
trial=560/1000 pct=56.00% elapsed_s=2194.9 eta_s=1724.6 best=0.7230175077915192
trial=561/1000 pct=56.10% elapsed_s=2203.3 eta_s=1724.2 best=0.7230175077915192
trial=562/1000 pct=56.20% elapsed_s=2205.8 eta_s=1719.1 best=0.7230175077915192
trial=563/1000 pct=56.30% elapsed_s=2210.6 eta_s=1715.9 best=0.7230175077915192
trial=564/1000 pct=56.40% elapsed_s=2219.3 eta_s=1715.6 best=0.7230175077915192
trial=565/1000 pct=56.50% elapsed_s=2220.5 eta_s=1709.6 best=0.7230175077915192
trial=566/1000 pct=56.60% elapsed_s=2222.6 eta_s=1704.2 best=0.7230175077915192
trial=567/1000 pct=56.70% elapsed_s=2231.3 eta_s=1704.0 best=0.7230175077915192
trial=568/1000 pct=56.80% elapsed_s=2238.3 eta_s=1702.4 best=0.7230175077915192
trial=569/1000 pct=56.90% elapsed_s=2239.2 eta_s=1696.1 best=0.7230175077915192
trial=570/1000 pct=57.00% elapsed_s=2247.4 eta_s=1695.4 best=0.7230175077915192
trial=570/1000 pct=57.00% elapsed_s=2247.6 eta_s=1695.5 best=0.7230175077915192
trial=572/1000 pct=57.20% elapsed_s=2249.4 eta_s=1683.1 best=0.7230175077915192
trial=573/1000 pct=57.30% elapsed_s=2256.9 eta_s=1681.8 best=0.7230175077915192
trial=574/1000 pct=57.40% elapsed_s=2257.6 eta_s=1675.5 best=0.7230175077915192
trial=575/1000 pct=57.50% elapsed_s=2263.8 eta_s=1673.2 best=0.7230175077915192
trial=576/1000 pct=57.60% elapsed_s=2266.5 eta_s=1668.4 best=0.7230175077915192
trial=577/1000 pct=57.70% elapsed_s=2272.8 eta_s=1666.2 best=0.7230175077915192
trial=578/1000 pct=57.80% elapsed_s=2273.4 eta_s=1659.8 best=0.7230175077915192
trial=579/1000 pct=57.90% elapsed_s=2276.0 eta_s=1654.9 best=0.7230175077915192
trial=580/1000 pct=58.00% elapsed_s=2282.9 eta_s=1653.1 best=0.7230175077915192
trial=581/1000 pct=58.10% elapsed_s=2284.7 eta_s=1647.7 best=0.7230175077915192
trial=582/1000 pct=58.20% elapsed_s=2287.4 eta_s=1642.9 best=0.7230175077915192
trial=583/1000 pct=58.30% elapsed_s=2292.8 eta_s=1639.9 best=0.7230175077915192
trial=584/1000 pct=58.40% elapsed_s=2295.0 eta_s=1634.8 best=0.7230175077915192
trial=585/1000 pct=58.50% elapsed_s=2305.0 eta_s=1635.2 best=0.7230175077915192
trial=586/1000 pct=58.60% elapsed_s=2305.9 eta_s=1629.1 best=0.7230175077915192
trial=587/1000 pct=58.70% elapsed_s=2311.0 eta_s=1626.0 best=0.7230175077915192
trial=588/1000 pct=58.80% elapsed_s=2316.5 eta_s=1623.1 best=0.7230175077915192
trial=589/1000 pct=58.90% elapsed_s=2318.4 eta_s=1617.7 best=0.7230175077915192
trial=590/1000 pct=59.00% elapsed_s=2322.4 eta_s=1613.9 best=0.7230175077915192
